"tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"Departamento","Barrio Norte",1,1,45,270000
"Departamento","Barrio Norte",1,1,34,130000
"Departamento","Barrio Norte",1,1,45,147000
"Departamento","Barrio Norte",1,1,45,170000
"Departamento","Barrio Norte",1,1,34,120000
"Departamento","Monte Castro",2,1,50,105000
"Departamento","San Nicolás",1,1,32,98700
"Departamento","Villa Crespo",1,1,41,130000
"Departamento","Villa Crespo",1,1,38,95000
"Departamento","Villa Crespo",1,1,44,118125
"Departamento","Villa Crespo",1,1,37,115000
"Departamento","Villa Crespo",1,1,44,118125
"Departamento","Villa Crespo",1,1,38,94800
"Departamento","Villa Urquiza",2,1,46,119900
"Departamento","Parque Patricios",2,1,52,129000
"Departamento","Parque Centenario",1,1,35,98000
"PH","Palermo",2,1,35,83000
"PH","Monserrat",3,1,95,115000
"PH","Villa Crespo",2,1,36,108000
"PH","Villa Ortuzar",2,1,59,120000
"Departamento","Once",2,1,36,85000
"Departamento","Boedo",2,1,32,72000
"Departamento","Abasto",2,1,40,129000
"Departamento","Nuñez",1,1,41,144000
"Departamento","Nuñez",2,1,50,125000
"Departamento","Nuñez",1,1,40,100800
"Departamento","Nuñez",1,1,40,117500
"Departamento","Nuñez",1,1,40,122544
"Departamento","Nuñez",1,1,46,130000
"Departamento","Retiro",2,1,37,130000
"Departamento","Retiro",2,1,48,138000
"Departamento","Almagro",2,1,52,125000
"Departamento","Almagro",2,1,65,167500
"Departamento","Almagro",2,1,30,83000
"Departamento","Almagro",2,1,35,97000
"Departamento","Palermo",2,2,81,400000
"Departamento","Palermo",2,1,52,125000
"Departamento","Palermo",2,2,115,477934
"Departamento","Palermo",2,1,42,143000
"Departamento","Palermo",2,1,37,139000
"Departamento","Palermo",2,1,33,105100
"Departamento","Palermo",2,1,55,225000
"Departamento","Palermo",2,2,81,400000
"Departamento","Palermo",2,2,81,400000
"Departamento","Palermo",2,2,120,290000
"Departamento","Palermo",2,2,51,185000
"Departamento","Palermo",2,2,81,400000
"Departamento","Palermo",1,1,50,199000
"Departamento","Palermo",2,2,81,400000
"Departamento","Palermo",2,1,35,123000
"Departamento","Palermo",2,2,106,463596
"Departamento","Palermo",2,2,81,440000
"Departamento","Belgrano",2,1,28,80000
"Departamento","Belgrano",2,1,55,165000
"Departamento","Belgrano",2,1,54,159000
"Departamento","Belgrano",2,2,51,230000
"Departamento","Belgrano",2,2,51,250000
"Departamento","Congreso",1,1,38,84500
"Departamento","Congreso",2,1,33,75000
"Departamento","Congreso",1,1,35,80000
"Departamento","Floresta",2,1,58,105000
"Departamento","Paternal",2,1,42,100000
"Departamento","Recoleta",2,1,40,159000
"Departamento","Recoleta",3,2,80,195000
"Departamento","Recoleta",2,1,42,148000
"Departamento","Recoleta",2,1,36,128000
"Departamento","Balvanera",2,1,51,105000
"Departamento","Balvanera",2,1,44,98000
"Departamento","Caballito",2,1,48,142000
"Departamento","Caballito",2,1,45,169000
"Departamento","Caballito",2,2,52,199900
"Departamento","Chacarita",2,1,41,113000
"Departamento","Monserrat",2,1,36,75000
"Departamento","Colegiales",2,1,50,147000
"Departamento","Barrio Norte",2,1,50,170000
"Departamento","Barrio Norte",2,1,31,115000
"Departamento","Barrio Norte",2,1,52,150000
"Departamento","Monte Castro",2,1,41,100000
"Departamento","San Nicolás",1,1,28,81000
"Departamento","Villa Crespo",2,1,48,148800
"Departamento","Villa Crespo",2,1,41,113000
"Departamento","Villa Crespo",2,1,38,105573
"Departamento","Villa Crespo",2,1,63,125000
"Departamento","Villa Crespo",2,1,54,115000
"Departamento","Villa Crespo",1,1,41,109000
"Departamento","Villa Crespo",2,1,56,142000
"Departamento","Villa Crespo",2,1,48,146400
"Departamento","Villa Crespo",2,1,38,103573
"Departamento","Villa Crespo",2,1,54,158000
"Departamento","Villa Crespo",2,1,50,158000
"Departamento","Villa Crespo",1,1,33,109000
"Departamento","Villa Crespo",1,1,41,114800
"Departamento","Puerto Madero",1,1,33,240000
"Departamento","Puerto Madero",2,2,62,330000
"Departamento","Puerto Madero",2,2,67,400000
"Departamento","San Cristobal",1,1,34,79999
"Departamento","San Cristobal",1,1,34,79999
"Departamento","Villa Urquiza",2,1,48,123000
"Departamento","Villa Urquiza",2,1,36,124900
"Departamento","Villa Pueyrredón",2,1,41,124900
"Departamento","Villa General Mitre",2,2,51,135000
"PH","Flores",3,2,99,157000
"PH","Almagro",3,1,115,215000
"PH","Pompeya",4,1,160,154998
"PH","Saavedra",3,2,102,279000
"PH","Caballito",5,3,280,340000
"PH","Caballito",3,2,99,157000
"PH","Mataderos",3,1,118,160000
"PH","Villa Urquiza",3,1,87,185000
"PH","Villa Urquiza",3,2,130,400000
"Casa","Saavedra",3,2,130,400000
"Casa","Villa Urquiza",3,2,130,400000
"Departamento","Flores",3,1,130,235000
"Departamento","Nuñez",3,1,55,160000
"Departamento","Nuñez",3,1,114,290000
"Departamento","Retiro",2,2,227,650000
"Departamento","Retiro",5,2,171,460000
"Departamento","Almagro",3,1,110,185000
"Departamento","Almagro",3,1,67,200000
"Departamento","Almagro",3,1,82,249000
"Departamento","Almagro",3,1,70,220000
"Departamento","Almagro",3,2,65,221900
"Departamento","Almagro",3,1,73,215000
"Departamento","Almagro",3,1,55,143000
"Departamento","Almagro",3,1,75,215000
"Departamento","Palermo",3,1,69,273000
"Departamento","Palermo",3,1,67,280000
"Departamento","Palermo",3,1,52,139000
"Departamento","Palermo",3,2,82,345000
"Departamento","Palermo",3,2,111,395000
"Departamento","Palermo",3,2,64,149000
"Departamento","Palermo",3,2,82,345000
"Departamento","Palermo",3,1,63,165100
"Departamento","Palermo",3,1,80,189000
"Departamento","Barracas",3,2,136,260000
"Departamento","Belgrano",3,2,70,260000
"Departamento","Belgrano",4,2,120,440000
"Departamento","Belgrano",3,1,85,290000
"Departamento","Belgrano",4,2,78,290000
"Departamento","Belgrano",3,1,49,135000
"Departamento","Belgrano",3,1,103,280000
"Departamento","Congreso",3,2,84,180000
"Departamento","Congreso",3,1,79,145000
"Departamento","Congreso",3,2,84,170000
"Departamento","Congreso",3,2,108,260000
"Departamento","Recoleta",5,4,175,498000
"Departamento","Recoleta",3,1,53,179000
"Departamento","Recoleta",3,1,70,150000
"Departamento","Balvanera",3,1,61,130000
"Departamento","Balvanera",3,1,48,94000
"Departamento","Caballito",3,1,91,230000
"Departamento","Caballito",3,1,70,166900
"Departamento","Caballito",3,1,58,248000
"Departamento","Chacarita",3,1,72,154000
"Departamento","Mataderos",3,1,61,90000
"Departamento","San Telmo",3,2,130,276000
"Departamento","Colegiales",3,1,81,188000
"Departamento","San Nicolás",3,1,66,109000
"Departamento","San Nicolás",3,2,43,115000
"Departamento","Villa Crespo",3,1,70,220000
"Departamento","Villa Crespo",3,1,68,157000
"Departamento","Villa Crespo",3,1,59,115000
"Departamento","Villa Crespo",3,1,54,112000
"Departamento","Villa Crespo",3,1,65,155000
"Departamento","Villa Crespo",3,2,89,180000
"Departamento","Villa Devoto",3,1,61,140000
"Departamento","Constitución",3,1,54,75000
"Departamento","Puerto Madero",3,1,100,475000
"Departamento","Puerto Madero",3,2,150,700000
"Departamento","Puerto Madero",3,1,100,475000
"Departamento","Puerto Madero",3,2,115,615000
"Departamento","Villa Urquiza",3,1,83,189000
"Departamento","Villa Urquiza",3,1,92,219900
"Departamento","Villa Urquiza",3,1,70,229000
"Departamento","Parque Centenario",3,1,39,107500
"Departamento","Parque Centenario",3,2,140,340000
"PH","Palermo",4,1,85,215000
"PH","Monte Castro",5,2,253,415000
"Departamento","Almagro",4,1,75,164000
"Departamento","Almagro",4,2,84,225000
"Departamento","Almagro",4,2,103,270000
"Departamento","Almagro",4,2,118,265000
"Departamento","Almagro",4,1,104,236000
"Departamento","Almagro",4,2,78,184000
"Departamento","Almagro",4,1,80,235000
"Departamento","Palermo",4,3,114,400000
"Departamento","Palermo",4,2,111,294500
"Departamento","Palermo",4,2,73,245000
"Departamento","Palermo",4,4,175,590000
"Departamento","Belgrano",4,3,127,368000
"Departamento","Belgrano",4,3,146,430000
"Departamento","Belgrano",4,3,202,650000
"Departamento","Belgrano",4,3,153,480000
"Departamento","Belgrano",4,3,130,650000
"Departamento","Congreso",4,1,56,75000
"Departamento","Recoleta",4,2,132,425000
"Departamento","Recoleta",4,4,280,680000
"Departamento","Recoleta",4,2,111,294500
"Departamento","Recoleta",4,2,135,380000
"Departamento","Balvanera",4,3,220,490000
"Departamento","Caballito",4,2,210,400000
"Departamento","Caballito",4,2,111,210000
"Departamento","Caballito",4,2,136,340000
"Departamento","Caballito",4,1,110,360000
"Departamento","Colegiales",4,2,106,293000
"Departamento","Barrio Norte",4,1,157,580000
"Departamento","Barrio Norte",4,3,150,420000
"Departamento","Barrio Norte",4,2,109,360000
"Departamento","Barrio Norte",4,3,220,825000
"Departamento","Barrio Norte",4,4,175,590000
"Departamento","Barrio Norte",4,2,130,725000
"Departamento","Barrio Norte",4,2,99,230000
"Departamento","Villa Crespo",4,1,83,199900
"Departamento","Villa Crespo",4,2,94,232900
"Departamento","Villa Urquiza",4,2,120,265000
"Departamento","Parque Chacabuco",4,1,92,143000
"Departamento","Parque Centenario",4,2,78,184000
"PH","Paternal",5,2,149,270000
"PH","Paternal",5,2,140,279000
"PH","Caballito",5,2,149,270000
"PH","Villa Crespo",5,2,149,280000
"Casa","Villa Devoto",5,2,257,435000
"Departamento","Abasto",5,2,145,330000
"Departamento","Almagro",5,2,145,329000
"Departamento","Caballito",5,4,200,351000
"Departamento","Caballito",5,3,117,300000
"Departamento","Caballito",5,2,210,400000
"Departamento","Caballito",5,2,210,400000
"Departamento","Barrio Norte",5,3,215,800000
"Departamento","Villa Crespo",5,2,210,400000
"PH","Boedo",7,2,206,320000
"Departamento","Boedo",6,4,189,315000
"PH","Almagro",1,1,31,78000
"PH","Caballito",1,1,31,78000
"Departamento","Flores",1,1,36,85000
"Departamento","Nuñez",1,1,42,139000
"Departamento","Retiro",1,1,34,139000
"Departamento","Almagro",1,1,37,83950
"Departamento","Almagro",1,1,51,118082
"Departamento","Almagro",1,1,38,88021
"Departamento","Almagro",1,1,34,104700
"Departamento","Almagro",1,1,37,80300
"Departamento","Almagro",1,1,38,80367
"Departamento","Almagro",1,1,37,73000
"Departamento","Almagro",1,1,67,115000
"Departamento","Almagro",1,1,37,80300
"Departamento","Almagro",1,1,37,83950
"Departamento","Almagro",1,1,37,73000
"Departamento","Almagro",1,1,37,73000
"Departamento","Almagro",1,1,37,80300
"Departamento","Almagro",1,1,36,96800
"Departamento","Almagro",1,1,38,88021
"Departamento","Almagro",1,1,37,76650
"Departamento","Palermo",1,1,58,146870
"Departamento","Palermo",1,1,29,79000
"Departamento","Palermo",1,1,44,145000
"Departamento","Palermo",1,1,38,115000
"Departamento","Palermo",1,1,41,139000
"Departamento","Palermo",1,1,38,158000
"Departamento","Palermo",1,1,30,115000
"Departamento","Palermo",1,1,37,112000
"Departamento","Palermo",1,1,38,120000
"Departamento","Barracas",1,1,36,85100
"Departamento","Belgrano",1,1,34,102000
"Departamento","Belgrano",1,1,35,120000
"Departamento","Belgrano",1,1,39,144000
"Departamento","Belgrano",1,1,57,208000
"Departamento","Caballito",1,1,37,85000
"Departamento","Caballito",1,1,34,91900
"Departamento","Caballito",1,1,33,86398
"Departamento","Caballito",1,1,51,135000
"Departamento","Caballito",1,1,30,81000
"Departamento","Caballito",1,1,33,84736
"Departamento","Caballito",1,1,33,83075
"Departamento","Caballito",1,1,31,83000
"Departamento","Caballito",1,1,38,86894
"Departamento","Mataderos",1,1,37,82000
"Departamento","Monserrat",1,1,33,82000
"Departamento","Colegiales",1,1,43,151500
"Departamento","Tribunales",1,1,30,98000
"Departamento","Villa Luro",1,1,30,78000
"Departamento","Barrio Norte",1,1,45,147000
"Departamento","Barrio Norte",1,1,34,130000
"Departamento","Barrio Norte",1,1,45,170000
"Departamento","Barrio Norte",1,1,45,270000
"Departamento","Barrio Norte",1,1,32,100000
"Departamento","Barrio Norte",1,1,34,120000
"Departamento","Monte Castro",1,1,32,90000
"Departamento","San Nicolás",1,1,49,132300
"Departamento","San Nicolás",1,1,32,83200
"Departamento","San Nicolás",1,1,34,139000
"Departamento","San Nicolás",1,2,50,131500
"Departamento","San Nicolás",1,1,28,77900
"Departamento","Villa Crespo",1,1,35,95000
"Departamento","Villa Crespo",1,1,44,118125
"Departamento","Villa Crespo",1,1,42,115000
"Departamento","Villa Crespo",1,1,44,118125
"Departamento","Villa Crespo",1,1,38,69500
"Departamento","Villa Devoto",1,1,47,140000
"Departamento","Villa Devoto",1,1,65,135000
"Departamento","San Cristobal",1,1,62,105000
"Departamento","San Cristobal",1,2,49,104630
"Departamento","Villa Urquiza",1,1,39,149000
"Departamento","Villa del Parque",1,1,53,96163
"Departamento","Villa del Parque",1,1,51,98475
"Departamento","Parque Centenario",1,1,35,98000
"Departamento","Parque Centenario",1,1,35,85000
"Departamento","Villa Pueyrredón",1,1,36,95000
"Departamento","Villa Pueyrredón",1,1,38,125000
"PH","Coghlan",2,1,74,255000
"PH","Coghlan",2,1,74,230000
"PH","Palermo",2,1,62,210000
"PH","Mataderos",2,1,81,105000
"PH","Monserrat",2,1,65,79800
"PH","Villa Crespo",2,1,36,108000
"PH","Villa General Mitre",2,2,52,113000
"Casa","Villa Luro",2,2,81,259900
"Departamento","Boca",2,1,40,89000
"Departamento","Once",2,1,35,80000
"Departamento","Boedo",2,1,68,115000
"Departamento","Flores",2,1,70,128000
"Departamento","Nuñez",2,1,58,132000
"Departamento","Nuñez",2,1,44,115000
"Departamento","Almagro",2,1,35,88000
"Departamento","Almagro",2,1,47,79900
"Departamento","Almagro",2,1,62,126000
"Departamento","Almagro",2,1,35,90000
"Departamento","Almagro",2,1,40,99500
"Departamento","Almagro",2,1,49,143000
"Departamento","Almagro",2,1,65,167500
"Departamento","Almagro",2,1,48,130000
"Departamento","Almagro",2,1,30,83000
"Departamento","Almagro",2,1,29,90000
"Departamento","Almagro",2,1,40,105000
"Departamento","Almagro",2,1,30,82000
"Departamento","Palermo",2,2,63,135000
"Departamento","Palermo",2,1,47,155000
"Departamento","Palermo",2,1,35,110000
"Departamento","Palermo",2,1,42,130000
"Departamento","Palermo",2,1,42,143000
"Departamento","Palermo",2,1,60,229000
"Departamento","Palermo",2,1,67,145000
"Departamento","Palermo",2,1,33,105100
"Departamento","Palermo",2,1,55,200000
"Departamento","Palermo",2,1,56,249000
"Departamento","Palermo",2,1,42,121600
"Departamento","Palermo",2,1,33,105000
"Departamento","Palermo",2,1,43,165000
"Departamento","Palermo",2,1,46,225000
"Departamento","Palermo",2,2,55,320000
"Departamento","Palermo",2,1,37,117000
"Departamento","Palermo",2,1,47,155000
"Departamento","Palermo",2,1,42,245000
"Departamento","Palermo",2,1,49,145000
"Departamento","Palermo",2,2,53,185000
"Departamento","Palermo",2,1,65,235000
"Departamento","Palermo",2,1,42,140000
"Departamento","Palermo",2,1,45,249000
"Departamento","Barracas",2,1,60,110000
"Departamento","Barracas",2,1,54,112000
"Departamento","Belgrano",2,1,50,145000
"Departamento","Belgrano",2,1,36,115000
"Departamento","Belgrano",2,1,59,165000
"Departamento","Belgrano",2,1,64,165000
"Departamento","Belgrano",2,1,33,90000
"Departamento","Belgrano",2,1,52,129000
"Departamento","Belgrano",2,1,42,119900
"Departamento","Belgrano",2,1,72,154000
"Departamento","Belgrano",2,1,60,168000
"Departamento","Belgrano",2,1,50,196000
"Departamento","Belgrano",2,1,53,152000
"Departamento","Belgrano",2,2,110,329000
"Departamento","Belgrano",2,1,72,179000
"Departamento","Belgrano",2,1,40,122000
"Departamento","Belgrano",2,3,162,360000
"Departamento","Belgrano",2,1,57,160000
"Departamento","Floresta",2,1,55,85000
"Departamento","Paternal",2,1,42,100000
"Departamento","Recoleta",2,1,37,120000
"Departamento","Recoleta",2,1,29,115000
"Departamento","Recoleta",2,1,47,145000
"Departamento","Recoleta",2,1,33,85000
"Departamento","Recoleta",2,1,43,165000
"Departamento","Recoleta",2,1,37,117000
"Departamento","Saavedra",2,1,47,118000
"Departamento","Caballito",2,1,50,130520
"Departamento","Caballito",2,1,29,80000
"Departamento","Caballito",2,1,50,128010
"Departamento","Caballito",2,1,42,130000
"Departamento","Caballito",2,1,65,181748
"Departamento","Caballito",2,1,50,125500
"Departamento","Chacarita",2,1,41,112000
"Departamento","San Telmo",2,1,80,159900
"Departamento","San Telmo",2,1,36,70000
"Departamento","Colegiales",2,1,72,185000
"Departamento","Colegiales",2,1,50,159000
"Departamento","Colegiales",2,1,43,151500
"Departamento","Villa Luro",2,1,55,130000
"Departamento","Barrio Norte",2,1,50,155000
"Departamento","Barrio Norte",2,1,50,170000
"Departamento","Barrio Norte",2,1,37,117000
"Departamento","Barrio Norte",2,1,48,150000
"Departamento","Barrio Norte",2,1,66,370000
"Departamento","Barrio Norte",2,1,40,179000
"Departamento","Las Cañitas",2,2,110,329000
"Departamento","Las Cañitas",2,1,40,160000
"Departamento","Las Cañitas",2,1,46,225000
"Departamento","Las Cañitas",2,3,162,360000
"Departamento","Las Cañitas",2,2,150,550000
"Departamento","San Nicolás",2,1,49,98000
"Departamento","Villa Crespo",2,1,54,158000
"Departamento","Villa Crespo",2,1,56,142000
"Departamento","Villa Crespo",2,1,43,144000
"Departamento","Villa Crespo",2,1,63,125000
"Departamento","Villa Crespo",2,1,38,105573
"Departamento","Villa Crespo",2,1,41,112000
"Departamento","Villa Crespo",2,1,64,149000
"Departamento","Villa Crespo",2,1,41,95000
"Departamento","Villa Crespo",2,1,38,103573
"Departamento","Villa Crespo",2,1,48,101000
"Departamento","Villa Crespo",2,1,36,87000
"Departamento","Villa Crespo",2,1,54,109000
